,NaiveBayes,RandomForest,DecisionTree,LogisticRegression,KNN,SVM
0,0.75,0.8229166666666666,0.6770833333333334,0.8697916666666666,0.7890625,0.9270833333333333
1,0.7089285714285715,0.8589285714285715,0.6660714285714286,0.7428571428571429,0.7107142857142856,0.6
2,0.63668430335097,0.6631393298059964,0.6507936507936508,0.6225749559082893,0.6878306878306879,0.7195767195767195
3,0.6774595267745953,0.8219178082191781,0.7382731423827315,0.7592361975923619,0.7046492320464923,0.7563304275633043
4,0.7306397306397306,0.6565656565656566,0.6144781144781144,0.7272727272727272,0.6734006734006734,0.6363636363636364
5,0.7087542087542088,0.8258870758870759,0.797915047915048,0.7767417767417768,0.7815980315980318,0.7634032634032635
6,0.7483169628076372,0.8279991170952433,0.7567597395430967,0.7666924180554023,0.7788875400066217,0.757532281205165
7,0.8020858211925802,0.8766021813549877,0.8011304832417802,0.8450760289785846,0.8477828198391847,0.820316853753682
8,0.7939472572566532,0.8692897230100778,0.7370406131193048,0.8184780640878644,0.7994689517832358,0.8292197211996861
9,0.7200282673761224,0.8367559028932491,0.6976845693382108,0.7763551712670436,0.7130445626870635,0.7463834386431659
10,0.7940803382663847,0.8120507399577168,0.7150105708245243,0.8097251585623678,0.7494714587737843,0.7767441860465115
11,0.7749999999999999,0.8291666666666667,0.7859375,0.78125,0.7348958333333333,0.6479166666666667
12,0.810344827586207,0.9389367816091954,0.884698275862069,0.9245689655172413,0.9335488505747127,0.9216954022988506
13,0.7782089552238806,0.833134328358209,0.8158208955223881,0.7952238805970149,0.8340298507462687,0.8244776119402984
14,0.7741846323935876,0.831951354339414,0.798783858485351,0.7998894416804865,0.8178551686014373,0.7716970702045329
15,0.8932038834951456,0.9150485436893203,0.7682038834951457,0.9283980582524272,0.9362864077669901,0.8992718446601942
16,0.8482758620689654,0.6655172413793103,0.4896551724137931,0.8022988505747127,0.6459770114942528,0.49425287356321834
17,0.8505747126436781,0.8204022988505748,0.7543103448275862,0.8189655172413793,0.8160919540229885,0.8189655172413793
18,0.7305253623188406,0.7742300724637682,0.5948822463768116,0.7470561594202899,0.6721014492753623,0.7592844202898551
19,0.7021505376344086,0.7521390986044383,0.6464767787691603,0.7154198123999085,0.6808167467398765,0.6859643102264927
20,0.788961038961039,0.7586580086580086,0.7164502164502164,0.6439393939393939,0.7824675324675325,0.8225108225108225
21,0.7896825396825398,0.8452380952380951,0.6726190476190477,0.8095238095238095,0.6845238095238094,0.884920634920635
22,0.7180851063829787,0.8170212765957447,0.8244680851063829,0.7797872340425531,0.7893617021276595,0.801063829787234
23,0.6505102040816326,0.8637026239067055,0.6978862973760933,0.7215743440233235,0.7284985422740524,0.7551020408163266
24,0.7333333333333333,0.8,0.6615740740740741,0.787037037037037,0.6620370370370371,0.7814814814814813
25,0.8214833759590793,0.893606138107417,0.734526854219949,0.8608695652173913,0.8465473145780052,0.837851662404092
26,0.7822762033288349,0.8812415654520918,0.713225371120108,0.8565002249212775,0.8162393162393161,0.8529014844804319
